HEAD_NUM,SITE_NUM,PART_FLG,NUM_TEST,HBIN_NUM,SBIN_NUM,X_COORD,Y_COORD,TEST_T,PART_ID,HBIN_NAM,HBIN_PF,SBIN_NAM,SBIN_PF,CPU_TYPE,STDF_VER,SETUP_T,START_T,STAT_NUM,MODE_COD,RTST_COD,PROT_COD,BURN_TIM,CMOD_COD,LOT_ID,PART_TYP,NODE_NAM,TSTR_TYP,JOB_NAM,JOB_REV,SBLOT_ID,OPER_NAM,EXEC_TYP,EXEC_VER,TEST_COD,TST_TEMP,USER_TXT,AUX_FILE,PKG_TYP,FAMLY_ID,DATE_COD,FACIL_ID,FLOOR_ID,PROC_ID,OPER_FRQ,SPEC_NAM,SPEC_VER,FLOW_ID,SETUP_ID,DSGN_REV,ENG_ID,ROM_COD,SERL_NUM,SUPR_NAM,FINISH_T,DISP_COD,USR_DESC,EXC_DESC,WAFER_ID,file,1000:glxy_SS_IH     <> glxy_pin2,1010:glxy_OSC       <> glxy_pin3,1020:glxy_OUTS      <> glxy_pin4S,1030:glxy_OUTF      <> glxy_pin4F,1040:glxy_VCCS      <> glxy_pin5S,1050:glxy_VCCF      <> glxy_pin5F,1060:glxy_BOOT      <> glxy_pin6,1070:glxy_COMP      <> glxy_pin7,1080:glxy_FB        <> glxy_pin8,1090:glxy_PT        <> glxy_PT,1100:Abs comp       <> ABS_COM,1120:Abs fb         <> ABS_FB,1130:Ref bef zap    <> REF_BE,1132:sim1 ref <> Simule_1,1134:sim2 ref <> Simule_2,1136:sim3 ref <> Simule_3,1138:sim4 ref <> Simule_4,1140:sim5 ref <> Simule_5,1142:sim6 ref <> Simule_6,1144:sim7 ref <> Simule_7,1146:sim8 ref <> Simule_8,1148:sim9 ref <> Simule_9,1150:sim10 ref <> Simule_10,1152:sim11 ref <> Simule_11,1154:sim12 ref <> Simule_12,1156:sim13 ref <> Simule_13,1158:sim14 ref <> Simule_14,1160:sim15 ref <> Simule_15,1170:Ref best     <> REF_BEST_SIM,1175:indice        <> REF_FLAG,1180:Zap current   <> ZAP_REF,1190:Ref aft zap     <> REF,1195:Ref recovery    <> VREF_REC,1200:Ref precision   <> VREF_TGT,1210:Line 8/55v      <> LN_REG,1220:Iq dut_cycle=0  <> IQ,1230:Iq st_by 24v    <> IQ_SBY_24,1240:Iq st_by 55v    <> IQ_SBY_55,1250:Abs supply      <> ABS_VCC,1260:Iq tot          <> IQ_TOT,1270:Freq at 8v      <> FQ_1,1280:Uvlo up th      <> UVLO_UP,1300:Uvlo hysteresis  <> UVLO_HYS,1310:Freq at 55v     <> FQ_2,1320:Freq stability  <> FQ_STAB,1330:Freq max        <> FQ_MAX,1340:I inh low       <> I_IH_LO,1350:Inh th up        <> INH_TH_UP,1360:Inh th down      <> INH_TH_DOWN,1370:Inh hyste        <> INH_HYS,1380:Iss charge      <> SS_ICH,1390:Iss discharge    <> SS_IDCH,1400:Lkg Mos          <> LK_PWR,1410:Abs out          <> OUT_MAX,1420:Abs boot         <> ABS_BOOT,1430:Lkg boot Mos off <> IBOOT_OFF,1440:Lkg boot         <> LKG_BOOT,1450:Drop of the Mos <> DROP_10V,1460:Rds on          <> RDS_ON,1470:Imax bef zap <> IMAX,1500:Imax aft zap   <> IMAX_AFT,1510:Imax precision   <> IMAX_TGT,1520:Max duty cycle  <> MAX_DUT,1550:Osc val 24v     <> OSC_VL24,1560:Osc pk 55v       <> OSC_PK55,1570:Osc pk 8v        <> OSC_PK8,1580:Gain op_loop     <> EA_OLG,1590:Svrr             <> EA_SVRR,1600:Bias EA         <> EA_BIAS,1610:Transcond       <> EA_TRANS,1620:EA swing high   <> EA_SWH,1630:EA swing low <> EA_SWL,1640:Src out I       <> EA_SRC,1650:Sink out I      <> EA_SNK
1,0,0,72,1,1,15,-10,0,188,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.6616406440734863,-0.6501562595367432,-0.6869531273841858,-0.6919531226158142,-0.5517187714576721,-0.5742968916893005,-0.6860156059265137,-0.657031238079071,-0.6913281083106995,-0.7982031106948853,-0.00026187498588114977,-2.1065625332994387e-06,3.3984375,3.370859384536743,3.288359403610229,3.315859317779541,3.424687385559082,3.509062528610229,3.4796874523162837,3.450937509536743,3.3633594512939453,3.392812490463257,3.3408594131469727,3.313359260559082,3.3971874713897705,3.4796874523162837,3.391562461853028,3.419687509536743,3.370859384536743,1.0,0.8168749809265137,3.370859384536743,-0.027578124776482586,0.003231956856325269,0.003012500004842877,0.003070625010877848,0.00012109374802093953,0.0001460937492083758,0.00015859375707805157,0.003115624887868762,96426.6484375,,,99654.6015625,0.03239142894744873,429396.28125,-6.790312454540981e-06,2.059999942779541,1.3600000143051147,0.699999988079071,-3.95499992009718e-05,9.981249604607001e-06,-2.750000021478627e-05,-0.0208125002682209,0.00011718749738065525,4.812499901163392e-05,0.0006167187239043415,0.2261718809604645,0.15078124403953552,2.470000028610229,2.470000028610229,-0.012000000104308128,0.9827044010162354,0.8600000143051147,9.529999732971193,2.1300001144409184,58.82546997070313,82.93701171875,2.14390615838056e-06,0.0021052630618214607,11.100625038146973,0.12309374660253525,-0.0002305312518728897,0.0002923671854659915
1,0,0,72,1,1,14,-10,0,189,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,13,-10,0,190,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.662890613079071,-0.6520312428474426,-0.6888281106948853,-0.692578136920929,-0.5510937571525574,-0.5742968916893005,-0.6853906512260437,-0.6576562523841858,-0.692578136920929,-0.8025781512260437,-0.0002693750138860196,-2.055312506854534e-06,3.392812490463257,3.365859270095825,3.2833592891693115,3.3108594417572017,3.419687509536743,3.4884374141693115,3.474062442779541,3.445937395095825,3.359609365463257,3.388437509536743,3.3358592987060547,3.308359384536743,3.391562461853028,3.474062442779541,3.3865625858306885,3.4159374237060547,3.365859270095825,1.0,0.8125,3.365859270095825,-0.02695312537252903,0.0017438615905120967,0.003837500000372529,0.003105625044554472,0.00012109374802093953,0.0001460937492083758,0.00016484374646097422,0.0031406250782310963,96474.03125,,,99626.90625,0.031646832823753364,429376.5,-6.8553126766346395e-06,2.0999999046325684,1.3799999952316284,0.7200000286102295,-4.115000047022477e-05,1.0431250302644912e-05,-2.750000021478627e-05,-0.01959843747317791,0.00011718749738065525,4.812499901163392e-05,0.0006192187429405749,0.22679688036441806,0.1511979103088379,2.490000009536743,2.490000009536743,-0.004000000189989804,0.9819040298461914,0.8600000143051147,9.529999732971193,2.1300001144409184,58.576171875,82.52576446533203,2.011875039897859e-06,0.0021621622145175934,11.093125343322754,0.12059374898672105,-0.00023691405658610165,0.00030406250152736897
1,0,0,74,1,1,12,-10,0,191,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,11,-10,0,192,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.6635156273841858,-0.6526562571525574,-0.6888281106948853,-0.692578136920929,-0.5504687428474426,-0.573046863079071,-0.6853906512260437,-0.6576562523841858,-0.6919531226158142,-0.8013281226158142,-0.0002656250144354999,-2.0878123905276884e-06,3.407812595367432,3.373984336853028,3.297109365463257,3.3246092796325684,3.434687614440918,3.518437385559082,3.4890625476837163,3.460312604904175,3.3733594417572017,3.4028124809265137,3.350234270095825,3.3227343559265137,3.4065625667572017,3.489687442779541,3.400937557220459,3.430312395095825,3.3733594417572017,8.0,0.8206562399864197,3.3733594417572017,-0.034453123807907104,0.0039760046638548366,0.002937499899417162,0.0031106250826269393,0.00011484375136205928,0.0001460937492083758,0.00015859375707805157,0.0031531250569969416,96872.3671875,,,99668.5234375,0.0280546210706234,429997.59375,-6.6340626290184446e-06,2.059999942779541,1.3600000143051147,0.699999988079071,-4.144999911659397e-05,1.0506249964237213e-05,-2.8750000637955964e-05,-0.01951093785464764,0.00011718749738065525,4.812499901163392e-05,0.0006273437757045032,0.22492188215255735,0.1499479115009308,2.5299999713897705,2.5299999713897705,0.012000000104308128,0.9826635122299194,0.8600000143051147,9.529999732971193,2.1300001144409184,58.65847778320313,82.52963256835938,2.073281166303786e-06,0.0021621622145175934,11.100625038146973,0.123843751847744,-0.00023284375492949044,0.00029117969097569585
1,0,0,72,1,1,10,-10,0,193,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,9,-10,0,194,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.6610156297683716,-0.6501562595367432,-0.6869531273841858,-0.6907031536102295,-0.5467187762260437,-0.5705468654632568,-0.6841406226158142,-0.657031238079071,-0.6919531226158142,-0.8038281202316284,-0.0002656250144354999,-2.0853124169661896e-06,3.407187461853028,3.3796093463897705,3.296484470367432,3.3246092796325684,3.4334375858306885,3.518437385559082,3.4834375381469727,3.460312604904175,3.3727343082427983,3.4021875858306885,3.348984479904175,3.3214843273162837,3.4059374332427983,3.4890625476837163,3.4003124237060547,3.430312395095825,3.3727343082427983,8.0,0.8201875090599059,3.3733594417572017,-0.03382812440395355,0.0039760046638548366,0.003250000067055225,0.003093125065788627,0.00012109374802093953,0.0001460937492083758,0.00016484374646097422,0.0031406250782310963,96464.59375,,,99630.84375,0.03177981078624725,428851.0625,-6.687812401651173e-06,2.0799999237060547,1.3799999952316284,0.699999988079071,-4.054999953950755e-05,1.035624973155791e-05,-2.8750000637955964e-05,-0.018585937097668648,0.00011718749738065525,4.9375001253793016e-05,0.0006223437376320362,0.22429686784744265,0.14953124523162842,2.470000028610229,2.470000028610229,-0.012000000104308128,0.9827044010162354,0.8600000143051147,9.529999732971193,2.1300001144409184,58.79391479492188,82.4335708618164,2.129999984390452e-06,0.002051281975582242,11.095624923706056,0.12409374862909316,-0.00023278125445358452,0.00028830469818785787
1,0,0,72,1,1,8,-11,0,195,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,9,-11,0,196,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.6610156297683716,-0.6501562595367432,-0.6869531273841858,-0.6907031536102295,-0.5485937595367432,-0.5724218487739563,-0.6841406226158142,-0.657031238079071,-0.6919531226158142,-0.798828125,-0.0002693750138860196,-2.0665625015681144e-06,3.3984375,3.3771092891693115,3.2946093082427983,3.3214843273162837,3.430937528610229,3.5153124332427983,3.485937595367432,3.4571874141693115,3.370234489440918,3.3903124332427983,3.347109317779541,3.318984270095825,3.403437614440918,3.485937595367432,3.397812604904175,3.427187442779541,3.370234489440918,8.0,0.8227499723434448,3.370234489440918,-0.02820312418043613,0.003045944962650537,0.0029875000473111872,0.003143124980852008,0.00011484375136205928,0.0001460937492083758,0.00015859375707805157,0.003190624993294477,96593.828125,,,99590.2109375,0.030087117105722424,429051.71875,-6.677812507405179e-06,2.0799999237060547,1.3799999952316284,0.699999988079071,-3.9999998989515007e-05,1.0331250450690275e-05,-2.8750000637955964e-05,-0.020024999976158142,0.00011718749738065525,4.812499901163392e-05,0.0006167187239043415,0.22492188215255735,0.1499479115009308,2.490000009536743,2.490000009536743,-0.004000000189989804,0.9826908111572266,0.8600000143051147,9.529999732971193,2.1300001144409184,58.51494979858398,83.30087280273438,2.0454688183235703e-06,0.0021052630618214607,11.083125114440918,0.12259375303983687,-0.0002359765639994293,0.00029386719688773155
1,0,0,74,1,1,10,-11,0,197,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,13,-11,0,198,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.6616406440734863,-0.6507812738418579,-0.6875781416893005,-0.692578136920929,-0.5517187714576721,-0.5749218463897705,-0.6866406202316284,-0.6576562523841858,-0.6919531226158142,-0.8013281226158142,-0.00026687499484978616,-2.052812533293036e-06,3.3940625190734863,3.366484403610229,3.284609317779541,3.312109470367432,3.4203124046325684,3.5046875476837163,3.4746875762939453,3.446562528610229,3.360234260559082,3.3890624046325684,3.3371093273162837,3.3089842796325684,3.392812490463257,3.466562509536743,3.387812614440918,3.416562557220459,3.366484403610229,1.0,0.815500020980835,3.3671092987060547,-0.02695312537252903,0.002115885494276881,0.002762499963864684,0.0030631250701844692,0.00012109374802093953,0.0001398437452735379,0.00015859375707805157,0.003103124909102917,96507.8125,,,99545.6171875,0.0305167268961668,428563.28125,-6.600312644877704e-06,2.0799999237060547,1.3600000143051147,0.7200000286102295,-4.009999975096434e-05,1.0306250260327943e-05,-2.750000021478627e-05,-0.020337499678134918,0.000110937500721775,4.687500040745362e-05,0.0006129687535576522,0.2261718809604645,0.15078124403953552,2.490000009536743,2.490000009536743,-0.004000000189989804,0.9827044010162354,0.8600000143051147,9.529999732971193,2.1300001144409184,58.46426010131836,83.61034393310547,2.0295312879170524e-06,0.0021052630618214607,11.083125114440918,0.12334375083446505,-0.00023410156427416948,0.00029155469383113086
1,0,0,72,1,1,14,-11,0,199,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,15,-11,0,200,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.6610156297683716,-0.6501562595367432,-0.6869531273841858,-0.6919531226158142,-0.5517187714576721,-0.5742968916893005,-0.6860156059265137,-0.657031238079071,-0.6919531226158142,-0.8007031083106995,-0.0002693750138860196,-2.0953125385858584e-06,3.4003124237060547,3.3727343082427983,3.289609432220459,3.3171093463897705,3.419687509536743,3.5078125,3.481562614440918,3.4528124332427983,3.365859270095825,3.3946874141693115,3.342734336853028,3.3146092891693115,3.3984375,3.481562614440918,3.392812490463257,3.4221875667572017,3.3727343082427983,1.0,0.8144999742507935,3.3721094131469727,-0.02820312418043613,0.0036039806436747313,0.0032124998979270463,0.003105625044554472,0.00012109374802093953,0.0001460937492083758,0.00015859375707805157,0.0031406250782310963,96570.4453125,,,99593.6875,0.03035573288798332,429249.125,-6.689062502118758e-06,2.059999942779541,1.3600000143051147,0.699999988079071,-4.087499837623909e-05,9.981249604607001e-06,-2.750000021478627e-05,-0.020625000819563862,0.00011718749738065525,4.812499901163392e-05,0.0006217187619768082,0.2274218797683716,0.15161457657814026,2.490000009536743,2.490000009536743,-0.004000000189989804,0.981918215751648,0.8600000143051147,9.529999732971193,2.1300001144409184,59.33543395996094,83.64981842041016,2.065156195385498e-06,0.002222222276031971,11.115625381469727,0.11934375017881392,-0.00023703905753791327,0.00030675000743940467
1,0,0,72,1,1,16,-11,0,201,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,17,-11,0,202,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.6616406440734863,-0.6514062285423279,-0.6875781416893005,-0.692578136920929,-0.555468738079071,-0.5774219036102295,-0.6878906488418579,-0.6576562523841858,-0.6919531226158142,-0.7975780963897705,-0.0002693750138860196,-2.0340623905212847e-06,3.407187461853028,3.3796093463897705,3.296484470367432,3.323984384536743,3.4334375858306885,3.517812490463257,3.4878125190734863,3.4596874713897705,3.3721094131469727,3.4015624523162837,3.349609375,3.3214843273162837,3.4053125381469727,3.4884374141693115,3.399687528610229,3.4296875,3.3721094131469727,8.0,0.820687472820282,3.3721094131469727,-0.035078123211860664,0.0036039806436747313,0.002924999920651317,0.003065624972805381,0.00012109374802093953,0.0001460937492083758,0.00015859375707805157,0.003103124909102917,96293.109375,,,99500.140625,0.03223145380616188,428657.03125,-6.87031251800363e-06,2.0999999046325684,1.3799999952316284,0.7200000286102295,-4.062500011059456e-05,9.906249943014698e-06,-2.750000021478627e-05,-0.021524999290704727,0.000110937500721775,4.687500040745362e-05,0.0006085937493480742,0.22679688036441806,0.1511979103088379,2.509999990463257,2.509999990463257,0.004000000189989804,0.9819466471672058,0.8600000143051147,9.529999732971193,2.1300001144409184,58.576171875,82.74874877929688,1.8912500081569301e-06,0.0021621622145175934,11.11312484741211,0.12259375303983687,-0.00023641406733077017,0.00029574218206107616
1,0,0,74,1,1,18,-11,0,203,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,19,-11,0,204,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.6647655963897705,-0.6532812714576721,-0.6900781393051147,-0.6957031488418579,-0.5580468773841858,-0.5786718726158142,-0.6878906488418579,-0.6576562523841858,-0.6932031512260437,-0.7963281273841858,-0.00027062499430030584,-2.0615625544451177e-06,3.409062385559082,3.381484270095825,3.2989842891693115,3.3264844417572017,3.4359374046325684,3.5203125476837163,3.4909374713897705,3.462187528610229,3.375234365463257,3.404062509536743,3.350859403610229,3.323984384536743,3.407812595367432,3.491562604904175,3.4021875858306885,3.432187557220459,3.375234365463257,8.0,0.8138124942779541,3.375234365463257,-0.03382812440395355,0.004534040112048388,0.0035500000230968,0.003103124909102917,0.00012109374802093953,0.0001460937492083758,0.00015859375707805157,0.0031406250782310963,96426.9609375,,,99609.0390625,0.03194564953446388,429343.65625,-6.886562459840207e-06,2.0799999237060547,1.3600000143051147,0.7200000286102295,-4.11750006605871e-05,1.003124998533167e-05,-2.750000021478627e-05,-0.021162500604987144,0.000110937500721775,4.812499901163392e-05,0.0006142187630757691,0.2261718809604645,0.15078124403953552,2.5299999713897705,2.5299999713897705,0.012000000104308128,0.981918215751648,0.8600000143051147,9.529999732971193,2.1300001144409184,58.525123596191406,82.80838775634766,2.0920313090755367e-06,0.0021052630618214607,11.120624542236328,0.12284374982118608,-0.00023703905753791327,0.00029667967464774847
1,0,0,72,1,1,20,-11,0,205,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,21,-11,0,206,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.662890613079071,-0.6526562571525574,-0.689453125,-0.6944531202316284,-0.5580468773841858,-0.5786718726158142,-0.6878906488418579,-0.6576562523841858,-0.692578136920929,-0.7975780963897705,-0.00027562500326894224,-2.04906245926395e-06,3.409062385559082,3.381484270095825,3.2983593940734863,3.3258593082427983,3.4359374046325684,3.5196874141693115,3.4909374713897705,3.461562395095825,3.374609470367432,3.4028124809265137,3.3514842987060547,3.3227343559265137,3.407187461853028,3.4884374141693115,3.4015624523162837,3.4315624237060547,3.374609470367432,8.0,0.8179062604904175,3.374609470367432,-0.034453123807907104,0.0043480284512043,0.003037499962374568,0.0030881250277161603,0.00012109374802093953,0.0001398437452735379,0.00015859375707805157,0.003115624887868762,96619.8828125,,,99639.3203125,0.030303705483675007,429660.53125,-6.552812465088209e-06,2.0999999046325684,1.399999976158142,0.699999988079071,-4.1049999708775424e-05,1.0306250260327943e-05,-2.750000021478627e-05,-0.02112499997019768,0.00011718749738065525,4.9375001253793016e-05,0.0006217187619768082,0.2261718809604645,0.15078124403953552,2.490000009536743,2.490000009536743,-0.004000000189989804,0.981918215751648,0.8600000143051147,9.529999732971193,2.1300001144409184,58.74157333374024,82.49492645263672,2.0604686596925603e-06,0.0021621622145175934,11.118124961853027,0.12084375321865083,-0.00024122656031977383,0.00030499999411404133
1,0,0,72,1,1,22,-11,0,207,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,72,1,1,23,-11,0,208,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,-0.6622655987739563,-0.6514062285423279,-0.6882030963897705,-0.6944531202316284,-0.5567968487739563,-0.5786718726158142,-0.6885156035423279,-0.6576562523841858,-0.692578136920929,-0.7950780987739563,-0.00026812500436790293,-2.0178124486847082e-06,3.3839843273162837,3.3696093559265137,3.287109375,3.3152344226837163,3.423437595367432,3.5078125,3.4784374237060547,3.4496874809265137,3.3633594512939453,3.391562461853028,3.3402342796325684,3.312734365463257,3.395937442779541,3.4784374237060547,3.3903124332427983,3.419687509536743,3.3696093559265137,1.0,0.8178750276565552,3.370234489440918,-0.013749999925494194,0.003045944962650537,0.002387499902397394,0.0030631250701844692,0.00012109374802093953,0.0001398437452735379,0.00015859375707805157,0.0030906249303370714,96656.4140625,,,99645.6171875,0.02999831363558769,429832.90625,-6.676562406937593e-06,2.0799999237060547,1.3799999952316284,0.699999988079071,-4.099999932805076e-05,1.0006249794969335e-05,-2.750000021478627e-05,-0.021187499165534973,0.00011718749738065525,4.812499901163392e-05,0.0006167187239043415,0.2274218797683716,0.15161457657814026,2.490000009536743,2.490000009536743,-0.004000000189989804,0.9819040298461914,0.8600000143051147,9.529999732971193,2.1300001144409184,58.73114395141602,82.4335708618164,1.96796872842242e-06,0.0021621622145175934,11.100625038146973,0.12284374982118608,-0.000235726562095806,0.00029617969994433224
1,0,0,74,1,1,24,-11,0,209,,,,,1,4,2001-06-05 04:18:06,2001-06-05 15:50:22,1,E, , ,65535,a,GAL-LOT,GOLD8BAR,galaxy-t,A530,mobile-05,16,02,ews,IMAGE V6.3.y2k D8 052200,,E38,,,,,,,,,,,,,,,,,,,,2001-06-05 17:10:08,,,,GAL-LOT-02,lot2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
